month,db-name,value
2014-04,Yellowbrick,
2014-05,Yellowbrick,
2014-06,Yellowbrick,
2014-07,Yellowbrick,
2014-08,Yellowbrick,
2014-09,Yellowbrick,
2014-10,Yellowbrick,
2014-11,Yellowbrick,
2014-12,Yellowbrick,
2015-01,Yellowbrick,
2015-02,Yellowbrick,
2015-03,Yellowbrick,
2015-04,Yellowbrick,
2015-05,Yellowbrick,
2015-06,Yellowbrick,
2015-07,Yellowbrick,
2015-08,Yellowbrick,
2015-09,Yellowbrick,
2015-10,Yellowbrick,
2015-11,Yellowbrick,
2015-12,Yellowbrick,
2016-01,Yellowbrick,
2016-02,Yellowbrick,
2016-03,Yellowbrick,
2016-04,Yellowbrick,
2016-05,Yellowbrick,
2016-06,Yellowbrick,
2016-07,Yellowbrick,
2016-08,Yellowbrick,
2016-09,Yellowbrick,
2016-10,Yellowbrick,
2016-11,Yellowbrick,
2016-12,Yellowbrick,
2017-01,Yellowbrick,
2017-02,Yellowbrick,
2017-03,Yellowbrick,
2017-04,Yellowbrick,
2017-05,Yellowbrick,
2017-06,Yellowbrick,
2017-07,Yellowbrick,
2017-08,Yellowbrick,
2017-09,Yellowbrick,
2017-10,Yellowbrick,
2017-11,Yellowbrick,
2017-12,Yellowbrick,
2018-01,Yellowbrick,
2018-02,Yellowbrick,
2018-03,Yellowbrick,
2018-04,Yellowbrick,
2018-05,Yellowbrick,
2018-06,Yellowbrick,
2018-07,Yellowbrick,
2018-08,Yellowbrick,
2018-09,Yellowbrick,
2018-10,Yellowbrick,
2018-11,Yellowbrick,
2018-12,Yellowbrick,
2019-01,Yellowbrick,
2019-02,Yellowbrick,
2019-03,Yellowbrick,
2019-04,Yellowbrick,
2019-05,Yellowbrick,
2019-06,Yellowbrick,
2019-07,Yellowbrick,
2019-08,Yellowbrick,
2019-09,Yellowbrick,0.348
2019-10,Yellowbrick,0.356
2019-11,Yellowbrick,0.446
2019-12,Yellowbrick,0.56
2020-01,Yellowbrick,0.499
2020-02,Yellowbrick,0.49
2020-03,Yellowbrick,0.434
2020-04,Yellowbrick,0.483
2020-05,Yellowbrick,0.517
2020-06,Yellowbrick,0.634
2020-07,Yellowbrick,0.642
2020-08,Yellowbrick,0.675
2020-09,Yellowbrick,0.709
2020-10,Yellowbrick,0.755
2020-11,Yellowbrick,0.793
2020-12,Yellowbrick,0.752
2021-01,Yellowbrick,0.698
2021-02,Yellowbrick,0.666
2012-10,NexusDB,
2012-11,NexusDB,
2012-12,NexusDB,
2013-01,NexusDB,
2013-02,NexusDB,
2013-03,NexusDB,
2013-04,NexusDB,
2013-05,NexusDB,0.082
2013-06,NexusDB,0.106
2013-07,NexusDB,0.109
2013-08,NexusDB,0.12
2013-09,NexusDB,0.14
2013-10,NexusDB,0.122
2013-11,NexusDB,0.26
2013-12,NexusDB,0.251
2014-01,NexusDB,0.23
2014-02,NexusDB,0.233
2014-03,NexusDB,0.26
2014-04,NexusDB,0.274
2014-05,NexusDB,0.271
2014-06,NexusDB,0.283
2014-07,NexusDB,0.274
2014-08,NexusDB,0.282
2014-09,NexusDB,0.308
2014-10,NexusDB,0.351
2014-11,NexusDB,0.373
2014-12,NexusDB,0.377
2015-01,NexusDB,0.388
2015-02,NexusDB,0.414
2015-03,NexusDB,0.402
2015-04,NexusDB,0.435
2015-05,NexusDB,0.448
2015-06,NexusDB,0.437
2015-07,NexusDB,0.515
2015-08,NexusDB,0.479
2015-09,NexusDB,0.55
2015-10,NexusDB,0.547
2015-11,NexusDB,0.465
2015-12,NexusDB,0.442
2016-01,NexusDB,0.449
2016-02,NexusDB,0.441
2016-03,NexusDB,0.378
2016-04,NexusDB,0.353
2016-05,NexusDB,0.355
2016-06,NexusDB,0.431
2016-07,NexusDB,0.493
2016-08,NexusDB,0.606
2016-09,NexusDB,0.57
2016-10,NexusDB,0.585
2016-11,NexusDB,0.586
2016-12,NexusDB,0.57
2017-01,NexusDB,0.585
2017-02,NexusDB,0.554
2017-03,NexusDB,0.532
2017-04,NexusDB,0.562
2017-05,NexusDB,0.491
2017-06,NexusDB,0.469
2017-07,NexusDB,0.45
2017-08,NexusDB,0.453
2017-09,NexusDB,0.462
2017-10,NexusDB,0.421
2017-11,NexusDB,0.388
2017-12,NexusDB,0.311
2018-01,NexusDB,0.21
2018-02,NexusDB,0.306
2018-03,NexusDB,0.341
2018-04,NexusDB,0.371
2018-05,NexusDB,0.331
2018-06,NexusDB,0.386
2018-07,NexusDB,0.476
2018-08,NexusDB,0.438
2018-09,NexusDB,0.476
2018-10,NexusDB,0.453
2018-11,NexusDB,0.449
2018-12,NexusDB,0.502
2019-01,NexusDB,0.529
2019-02,NexusDB,0.564
2019-03,NexusDB,0.666
2019-04,NexusDB,0.614
2019-05,NexusDB,0.607
2019-06,NexusDB,0.598
2019-07,NexusDB,0.62
2019-08,NexusDB,0.554
2019-09,NexusDB,0.55
2019-10,NexusDB,0.548
2019-11,NexusDB,0.599
2019-12,NexusDB,0.592
2020-01,NexusDB,0.571
2020-02,NexusDB,0.617
2020-03,NexusDB,0.602
2020-04,NexusDB,0.588
2020-05,NexusDB,0.586
2020-06,NexusDB,0.635
2020-07,NexusDB,0.665
2020-08,NexusDB,0.652
2020-09,NexusDB,0.644
2020-10,NexusDB,0.642
2020-11,NexusDB,0.634
2020-12,NexusDB,0.637
2021-01,NexusDB,0.653
2021-02,NexusDB,0.663
2012-10,EventStoreDB,
2012-11,EventStoreDB,
2012-12,EventStoreDB,
2013-01,EventStoreDB,
2013-02,EventStoreDB,
2013-03,EventStoreDB,
2013-04,EventStoreDB,
2013-05,EventStoreDB,
2013-06,EventStoreDB,
2013-07,EventStoreDB,
2013-08,EventStoreDB,
2013-09,EventStoreDB,
2013-10,EventStoreDB,
2013-11,EventStoreDB,
2013-12,EventStoreDB,
2014-01,EventStoreDB,
2014-02,EventStoreDB,
2014-03,EventStoreDB,
2014-04,EventStoreDB,
2014-05,EventStoreDB,
2014-06,EventStoreDB,
2014-07,EventStoreDB,
2014-08,EventStoreDB,
2014-09,EventStoreDB,0.005
2014-10,EventStoreDB,0.005
2014-11,EventStoreDB,0.005
2014-12,EventStoreDB,0.005
2015-01,EventStoreDB,0.005
2015-02,EventStoreDB,0.005
2015-03,EventStoreDB,0.005
2015-04,EventStoreDB,0.005
2015-05,EventStoreDB,0.03
2015-06,EventStoreDB,0.088
2015-07,EventStoreDB,0.053
2015-08,EventStoreDB,0.106
2015-09,EventStoreDB,0.143
2015-10,EventStoreDB,0.173
2015-11,EventStoreDB,0.204
2015-12,EventStoreDB,0.232
2016-01,EventStoreDB,0.27
2016-02,EventStoreDB,0.281
2016-03,EventStoreDB,0.275
2016-04,EventStoreDB,0.304
2016-05,EventStoreDB,0.31
2016-06,EventStoreDB,0.297
2016-07,EventStoreDB,0.278
2016-08,EventStoreDB,0.26
2016-09,EventStoreDB,0.259
2016-10,EventStoreDB,0.25
2016-11,EventStoreDB,0.244
2016-12,EventStoreDB,0.229
2017-01,EventStoreDB,0.267
2017-02,EventStoreDB,0.385
2017-03,EventStoreDB,0.412
2017-04,EventStoreDB,0.521
2017-05,EventStoreDB,0.609
2017-06,EventStoreDB,0.63
2017-07,EventStoreDB,0.613
2017-08,EventStoreDB,0.624
2017-09,EventStoreDB,0.645
2017-10,EventStoreDB,0.613
2017-11,EventStoreDB,0.579
2017-12,EventStoreDB,0.561
2018-01,EventStoreDB,0.578
2018-02,EventStoreDB,0.609
2018-03,EventStoreDB,0.585
2018-04,EventStoreDB,0.567
2018-05,EventStoreDB,0.554
2018-06,EventStoreDB,0.562
2018-07,EventStoreDB,0.554
2018-08,EventStoreDB,0.576
2018-09,EventStoreDB,0.554
2018-10,EventStoreDB,0.521
2018-11,EventStoreDB,0.492
2018-12,EventStoreDB,0.563
2019-01,EventStoreDB,0.563
2019-02,EventStoreDB,0.633
2019-03,EventStoreDB,0.637
2019-04,EventStoreDB,0.603
2019-05,EventStoreDB,0.628
2019-06,EventStoreDB,0.665
2019-07,EventStoreDB,0.665
2019-08,EventStoreDB,0.664
2019-09,EventStoreDB,0.695
2019-10,EventStoreDB,0.676
2019-11,EventStoreDB,0.677
2019-12,EventStoreDB,0.682
2020-01,EventStoreDB,0.699
2020-02,EventStoreDB,0.683
2020-03,EventStoreDB,0.658
2020-04,EventStoreDB,0.656
2020-05,EventStoreDB,0.684
2020-06,EventStoreDB,0.679
2020-07,EventStoreDB,0.665
2020-08,EventStoreDB,0.735
2020-09,EventStoreDB,0.768
2020-10,EventStoreDB,0.658
2020-11,EventStoreDB,0.479
2020-12,EventStoreDB,0.458
2021-01,EventStoreDB,0.511
2021-02,EventStoreDB,0.654
2012-10,LokiJS,
2012-11,LokiJS,
2012-12,LokiJS,
2013-01,LokiJS,
2013-02,LokiJS,
2013-03,LokiJS,
2013-04,LokiJS,
2013-05,LokiJS,
2013-06,LokiJS,
2013-07,LokiJS,
2013-08,LokiJS,
2013-09,LokiJS,
2013-10,LokiJS,
2013-11,LokiJS,
2013-12,LokiJS,
2014-01,LokiJS,
2014-02,LokiJS,
2014-03,LokiJS,
2014-04,LokiJS,
2014-05,LokiJS,
2014-06,LokiJS,
2014-07,LokiJS,
2014-08,LokiJS,
2014-09,LokiJS,
2014-10,LokiJS,
2014-11,LokiJS,0.005
2014-12,LokiJS,0.005
2015-01,LokiJS,0.005
2015-02,LokiJS,0.005
2015-03,LokiJS,0.005
2015-04,LokiJS,0.005
2015-05,LokiJS,0.005
2015-06,LokiJS,0.005
2015-07,LokiJS,0.005
2015-08,LokiJS,0.005
2015-09,LokiJS,0.005
2015-10,LokiJS,0.005
2015-11,LokiJS,0.005
2015-12,LokiJS,0.005
2016-01,LokiJS,0.005
2016-02,LokiJS,0.022
2016-03,LokiJS,0.014
2016-04,LokiJS,0.051
2016-05,LokiJS,0.035
2016-06,LokiJS,0.045
2016-07,LokiJS,0.046
2016-08,LokiJS,0.144
2016-09,LokiJS,0.048
2016-10,LokiJS,0.055
2016-11,LokiJS,0.072
2016-12,LokiJS,0.057
2017-01,LokiJS,0.094
2017-02,LokiJS,0.163
2017-03,LokiJS,0.142
2017-04,LokiJS,0.236
2017-05,LokiJS,0.321
2017-06,LokiJS,0.201
2017-07,LokiJS,0.199
2017-08,LokiJS,0.208
2017-09,LokiJS,0.18
2017-10,LokiJS,0.204
2017-11,LokiJS,0.231
2017-12,LokiJS,0.183
2018-01,LokiJS,0.218
2018-02,LokiJS,0.211
2018-03,LokiJS,0.253
2018-04,LokiJS,0.23
2018-05,LokiJS,0.169
2018-06,LokiJS,0.241
2018-07,LokiJS,0.263
2018-08,LokiJS,0.256
2018-09,LokiJS,0.283
2018-10,LokiJS,0.272
2018-11,LokiJS,0.258
2018-12,LokiJS,0.255
2019-01,LokiJS,0.255
2019-02,LokiJS,0.298
2019-03,LokiJS,0.381
2019-04,LokiJS,0.311
2019-05,LokiJS,0.297
2019-06,LokiJS,0.337
2019-07,LokiJS,0.364
2019-08,LokiJS,0.323
2019-09,LokiJS,0.328
2019-10,LokiJS,0.324
2019-11,LokiJS,0.359
2019-12,LokiJS,0.378
2020-01,LokiJS,0.381
2020-02,LokiJS,0.392
2020-03,LokiJS,0.427
2020-04,LokiJS,0.461
2020-05,LokiJS,0.459
2020-06,LokiJS,0.511
2020-07,LokiJS,0.479
2020-08,LokiJS,0.529
2020-09,LokiJS,0.606
2020-10,LokiJS,0.641
2020-11,LokiJS,0.697
2020-12,LokiJS,0.681
2021-01,LokiJS,0.66
2021-02,LokiJS,0.64
2012-10,Alibaba Cloud AnalyticDB for PostgreSQL,
2012-11,Alibaba Cloud AnalyticDB for PostgreSQL,
2012-12,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-01,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-02,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-03,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-04,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-05,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-06,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-07,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-08,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-09,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-10,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-11,Alibaba Cloud AnalyticDB for PostgreSQL,
2013-12,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-01,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-02,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-03,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-04,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-05,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-06,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-07,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-08,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-09,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-10,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-11,Alibaba Cloud AnalyticDB for PostgreSQL,
2014-12,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-01,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-02,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-03,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-04,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-05,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-06,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-07,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-08,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-09,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-10,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-11,Alibaba Cloud AnalyticDB for PostgreSQL,
2015-12,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-01,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-02,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-03,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-04,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-05,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-06,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-07,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-08,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-09,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-10,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-11,Alibaba Cloud AnalyticDB for PostgreSQL,
2016-12,Alibaba Cloud AnalyticDB for PostgreSQL,
2017-01,Alibaba Cloud AnalyticDB for PostgreSQL,
2017-02,Alibaba Cloud AnalyticDB for PostgreSQL,
2017-03,Alibaba Cloud AnalyticDB for PostgreSQL,
2017-04,Alibaba Cloud AnalyticDB for PostgreSQL,
2017-05,Alibaba Cloud AnalyticDB for PostgreSQL,
2017-06,Alibaba Cloud AnalyticDB for PostgreSQL,
2017-07,Alibaba Cloud AnalyticDB for PostgreSQL,0.005
2017-08,Alibaba Cloud AnalyticDB for PostgreSQL,0.005
2017-09,Alibaba Cloud AnalyticDB for PostgreSQL,0.005
2017-10,Alibaba Cloud AnalyticDB for PostgreSQL,0.005
2017-11,Alibaba Cloud AnalyticDB for PostgreSQL,0.005
2017-12,Alibaba Cloud AnalyticDB for PostgreSQL,0.005
2018-01,Alibaba Cloud AnalyticDB for PostgreSQL,0.005
2018-02,Alibaba Cloud AnalyticDB for PostgreSQL,0.005
2018-03,Alibaba Cloud AnalyticDB for PostgreSQL,0.017
2018-04,Alibaba Cloud AnalyticDB for PostgreSQL,0.018
2018-05,Alibaba Cloud AnalyticDB for PostgreSQL,0.017
2018-06,Alibaba Cloud AnalyticDB for PostgreSQL,0.05
2018-07,Alibaba Cloud AnalyticDB for PostgreSQL,0.055
2018-08,Alibaba Cloud AnalyticDB for PostgreSQL,0.049
2018-09,Alibaba Cloud AnalyticDB for PostgreSQL,0.061
2018-10,Alibaba Cloud AnalyticDB for PostgreSQL,0.105
2018-11,Alibaba Cloud AnalyticDB for PostgreSQL,0.151
2018-12,Alibaba Cloud AnalyticDB for PostgreSQL,0.225
2019-01,Alibaba Cloud AnalyticDB for PostgreSQL,0.263
2019-02,Alibaba Cloud AnalyticDB for PostgreSQL,0.301
2019-03,Alibaba Cloud AnalyticDB for PostgreSQL,0.331
2019-04,Alibaba Cloud AnalyticDB for PostgreSQL,0.323
2019-05,Alibaba Cloud AnalyticDB for PostgreSQL,0.307
2019-06,Alibaba Cloud AnalyticDB for PostgreSQL,0.258
2019-07,Alibaba Cloud AnalyticDB for PostgreSQL,0.265
2019-08,Alibaba Cloud AnalyticDB for PostgreSQL,0.263
2019-09,Alibaba Cloud AnalyticDB for PostgreSQL,0.26
2019-10,Alibaba Cloud AnalyticDB for PostgreSQL,0.297
2019-11,Alibaba Cloud AnalyticDB for PostgreSQL,0.327
2019-12,Alibaba Cloud AnalyticDB for PostgreSQL,0.314
2020-01,Alibaba Cloud AnalyticDB for PostgreSQL,0.319
2020-02,Alibaba Cloud AnalyticDB for PostgreSQL,0.345
2020-03,Alibaba Cloud AnalyticDB for PostgreSQL,0.389
2020-04,Alibaba Cloud AnalyticDB for PostgreSQL,0.383
2020-05,Alibaba Cloud AnalyticDB for PostgreSQL,0.388
2020-06,Alibaba Cloud AnalyticDB for PostgreSQL,0.41
2020-07,Alibaba Cloud AnalyticDB for PostgreSQL,0.449
2020-08,Alibaba Cloud AnalyticDB for PostgreSQL,0.496
2020-09,Alibaba Cloud AnalyticDB for PostgreSQL,0.534
2020-10,Alibaba Cloud AnalyticDB for PostgreSQL,0.564
2020-11,Alibaba Cloud AnalyticDB for PostgreSQL,0.576
2020-12,Alibaba Cloud AnalyticDB for PostgreSQL,0.592
2021-01,Alibaba Cloud AnalyticDB for PostgreSQL,0.607
2021-02,Alibaba Cloud AnalyticDB for PostgreSQL,0.64
2012-10,VistaDB,
2012-11,VistaDB,0.27
2012-12,VistaDB,0.276
2013-01,VistaDB,0.268
2013-02,VistaDB,0.21
2013-03,VistaDB,0.227
2013-04,VistaDB,0.277
2013-05,VistaDB,0.289
2013-06,VistaDB,0.272
2013-07,VistaDB,0.287
2013-08,VistaDB,0.304
2013-09,VistaDB,0.31
2013-10,VistaDB,0.293
2013-11,VistaDB,0.44
2013-12,VistaDB,0.435
2014-01,VistaDB,0.428
2014-02,VistaDB,0.409
2014-03,VistaDB,0.409
2014-04,VistaDB,0.417
2014-05,VistaDB,0.411
2014-06,VistaDB,0.401
2014-07,VistaDB,0.398
2014-08,VistaDB,0.414
2014-09,VistaDB,0.424
2014-10,VistaDB,0.431
2014-11,VistaDB,0.443
2014-12,VistaDB,0.442
2015-01,VistaDB,0.453
2015-02,VistaDB,0.498
2015-03,VistaDB,0.471
2015-04,VistaDB,0.443
2015-05,VistaDB,0.481
2015-06,VistaDB,0.508
2015-07,VistaDB,0.547
2015-08,VistaDB,0.573
2015-09,VistaDB,0.567
2015-10,VistaDB,0.545
2015-11,VistaDB,0.532
2015-12,VistaDB,0.511
2016-01,VistaDB,0.49
2016-02,VistaDB,0.465
2016-03,VistaDB,0.456
2016-04,VistaDB,0.455
2016-05,VistaDB,0.432
2016-06,VistaDB,0.434
2016-07,VistaDB,0.438
2016-08,VistaDB,0.433
2016-09,VistaDB,0.437
2016-10,VistaDB,0.471
2016-11,VistaDB,0.467
2016-12,VistaDB,0.452
2017-01,VistaDB,0.469
2017-02,VistaDB,0.462
2017-03,VistaDB,0.443
2017-04,VistaDB,0.52
2017-05,VistaDB,0.528
2017-06,VistaDB,0.54
2017-07,VistaDB,0.537
2017-08,VistaDB,0.523
2017-09,VistaDB,0.514
2017-10,VistaDB,0.49
2017-11,VistaDB,0.46
2017-12,VistaDB,0.444
2018-01,VistaDB,0.399
2018-02,VistaDB,0.419
2018-03,VistaDB,0.44
2018-04,VistaDB,0.455
2018-05,VistaDB,0.435
2018-06,VistaDB,0.458
2018-07,VistaDB,0.466
2018-08,VistaDB,0.467
2018-09,VistaDB,0.455
2018-10,VistaDB,0.463
2018-11,VistaDB,0.456
2018-12,VistaDB,0.543
2019-01,VistaDB,0.566
2019-02,VistaDB,0.554
2019-03,VistaDB,0.575
2019-04,VistaDB,0.555
2019-05,VistaDB,0.57
2019-06,VistaDB,0.558
2019-07,VistaDB,0.545
2019-08,VistaDB,0.527
2019-09,VistaDB,0.52
2019-10,VistaDB,0.511
2019-11,VistaDB,0.52
2019-12,VistaDB,0.55
2020-01,VistaDB,0.583
2020-02,VistaDB,0.581
2020-03,VistaDB,0.555
2020-04,VistaDB,0.56
2020-05,VistaDB,0.598
2020-06,VistaDB,0.635
2020-07,VistaDB,0.658
2020-08,VistaDB,0.696
2020-09,VistaDB,0.699
2020-10,VistaDB,0.686
2020-11,VistaDB,0.677
2020-12,VistaDB,0.662
2021-01,VistaDB,0.653
2021-02,VistaDB,0.631
2012-10,Jade,
2012-11,Jade,
2012-12,Jade,
2013-01,Jade,
2013-02,Jade,
2013-03,Jade,
2013-04,Jade,
2013-05,Jade,
2013-06,Jade,
2013-07,Jade,
2013-08,Jade,
2013-09,Jade,
2013-10,Jade,
2013-11,Jade,
2013-12,Jade,
2014-01,Jade,
2014-02,Jade,0.005
2014-03,Jade,0.005
2014-04,Jade,0.005
2014-05,Jade,0.005
2014-06,Jade,0.005
2014-07,Jade,0.005
2014-08,Jade,0.005
2014-09,Jade,0.005
2014-10,Jade,0.015
2014-11,Jade,0.005
2014-12,Jade,0.005
2015-01,Jade,0.012
2015-02,Jade,0.005
2015-03,Jade,0.016
2015-04,Jade,0.027
2015-05,Jade,0.101
2015-06,Jade,0.146
2015-07,Jade,0.179
2015-08,Jade,0.219
2015-09,Jade,0.225
2015-10,Jade,0.192
2015-11,Jade,0.158
2015-12,Jade,0.115
2016-01,Jade,0.09
2016-02,Jade,0.14
2016-03,Jade,0.182
2016-04,Jade,0.164
2016-05,Jade,0.135
2016-06,Jade,0.104
2016-07,Jade,0.102
2016-08,Jade,0.098
2016-09,Jade,0.091
2016-10,Jade,0.08
2016-11,Jade,0.074
2016-12,Jade,0.062
2017-01,Jade,0.168
2017-02,Jade,0.203
2017-03,Jade,0.228
2017-04,Jade,0.423
2017-05,Jade,0.399
2017-06,Jade,0.365
2017-07,Jade,0.371
2017-08,Jade,0.403
2017-09,Jade,0.408
2017-10,Jade,0.392
2017-11,Jade,0.374
2017-12,Jade,0.372
2018-01,Jade,0.408
2018-02,Jade,0.385
2018-03,Jade,0.393
2018-04,Jade,0.381
2018-05,Jade,0.375
2018-06,Jade,0.346
2018-07,Jade,0.318
2018-08,Jade,0.302
2018-09,Jade,0.291
2018-10,Jade,0.325
2018-11,Jade,0.355
2018-12,Jade,0.344
2019-01,Jade,0.341
2019-02,Jade,0.352
2019-03,Jade,0.386
2019-04,Jade,0.414
2019-05,Jade,0.392
2019-06,Jade,0.386
2019-07,Jade,0.39
2019-08,Jade,0.387
2019-09,Jade,0.412
2019-10,Jade,0.477
2019-11,Jade,0.503
2019-12,Jade,0.483
2020-01,Jade,0.44
2020-02,Jade,0.452
2020-03,Jade,0.449
2020-04,Jade,0.394
2020-05,Jade,0.478
2020-06,Jade,0.555
2020-07,Jade,0.485
2020-08,Jade,0.568
2020-09,Jade,0.547
2020-10,Jade,0.631
2020-11,Jade,0.646
2020-12,Jade,0.653
2021-01,Jade,0.639
2021-02,Jade,0.617
2012-10,Amazon Timestream,
2012-11,Amazon Timestream,
2012-12,Amazon Timestream,
2013-01,Amazon Timestream,
2013-02,Amazon Timestream,
2013-03,Amazon Timestream,
2013-04,Amazon Timestream,
2013-05,Amazon Timestream,
2013-06,Amazon Timestream,
2013-07,Amazon Timestream,
2013-08,Amazon Timestream,
2013-09,Amazon Timestream,
2013-10,Amazon Timestream,
2013-11,Amazon Timestream,
2013-12,Amazon Timestream,
2014-01,Amazon Timestream,
2014-02,Amazon Timestream,
2014-03,Amazon Timestream,
2014-04,Amazon Timestream,
2014-05,Amazon Timestream,
2014-06,Amazon Timestream,
2014-07,Amazon Timestream,
2014-08,Amazon Timestream,
2014-09,Amazon Timestream,
2014-10,Amazon Timestream,
2014-11,Amazon Timestream,
2014-12,Amazon Timestream,
2015-01,Amazon Timestream,
2015-02,Amazon Timestream,
2015-03,Amazon Timestream,
2015-04,Amazon Timestream,
2015-05,Amazon Timestream,
2015-06,Amazon Timestream,
2015-07,Amazon Timestream,
2015-08,Amazon Timestream,
2015-09,Amazon Timestream,
2015-10,Amazon Timestream,
2015-11,Amazon Timestream,
2015-12,Amazon Timestream,
2016-01,Amazon Timestream,
2016-02,Amazon Timestream,
2016-03,Amazon Timestream,
2016-04,Amazon Timestream,
2016-05,Amazon Timestream,
2016-06,Amazon Timestream,
2016-07,Amazon Timestream,
2016-08,Amazon Timestream,
2016-09,Amazon Timestream,
2016-10,Amazon Timestream,
2016-11,Amazon Timestream,
2016-12,Amazon Timestream,
2017-01,Amazon Timestream,
2017-02,Amazon Timestream,
2017-03,Amazon Timestream,
2017-04,Amazon Timestream,
2017-05,Amazon Timestream,
2017-06,Amazon Timestream,
2017-07,Amazon Timestream,
2017-08,Amazon Timestream,
2017-09,Amazon Timestream,
2017-10,Amazon Timestream,
2017-11,Amazon Timestream,
2017-12,Amazon Timestream,
2018-01,Amazon Timestream,
2018-02,Amazon Timestream,
2018-03,Amazon Timestream,
2018-04,Amazon Timestream,
2018-05,Amazon Timestream,
2018-06,Amazon Timestream,
2018-07,Amazon Timestream,
2018-08,Amazon Timestream,
2018-09,Amazon Timestream,
2018-10,Amazon Timestream,
2018-11,Amazon Timestream,
2018-12,Amazon Timestream,0.375
2019-01,Amazon Timestream,0.285
2019-02,Amazon Timestream,0.267
2019-03,Amazon Timestream,0.332
2019-04,Amazon Timestream,0.27
2019-05,Amazon Timestream,0.251
2019-06,Amazon Timestream,0.242
2019-07,Amazon Timestream,0.287
2019-08,Amazon Timestream,0.274
2019-09,Amazon Timestream,0.301
2019-10,Amazon Timestream,0.349
2019-11,Amazon Timestream,0.383
2019-12,Amazon Timestream,0.402
2020-01,Amazon Timestream,0.412
2020-02,Amazon Timestream,0.339
2020-03,Amazon Timestream,0.335
2020-04,Amazon Timestream,0.373
2020-05,Amazon Timestream,0.394
2020-06,Amazon Timestream,0.383
2020-07,Amazon Timestream,0.368
2020-08,Amazon Timestream,0.359
2020-09,Amazon Timestream,0.432
2020-10,Amazon Timestream,0.463
2020-11,Amazon Timestream,0.549
2020-12,Amazon Timestream,0.539
2021-01,Amazon Timestream,0.595
2021-02,Amazon Timestream,0.607
2012-10,SQream DB,
2012-11,SQream DB,
2012-12,SQream DB,
2013-01,SQream DB,
2013-02,SQream DB,
2013-03,SQream DB,
2013-04,SQream DB,
2013-05,SQream DB,
2013-06,SQream DB,
2013-07,SQream DB,
2013-08,SQream DB,
2013-09,SQream DB,
2013-10,SQream DB,
2013-11,SQream DB,
2013-12,SQream DB,
2014-01,SQream DB,
2014-02,SQream DB,
2014-03,SQream DB,
2014-04,SQream DB,
2014-05,SQream DB,
2014-06,SQream DB,
2014-07,SQream DB,
2014-08,SQream DB,
2014-09,SQream DB,
2014-10,SQream DB,
2014-11,SQream DB,
2014-12,SQream DB,
2015-01,SQream DB,
2015-02,SQream DB,
2015-03,SQream DB,
2015-04,SQream DB,
2015-05,SQream DB,
2015-06,SQream DB,
2015-07,SQream DB,
2015-08,SQream DB,
2015-09,SQream DB,
2015-10,SQream DB,
2015-11,SQream DB,
2015-12,SQream DB,
2016-01,SQream DB,
2016-02,SQream DB,
2016-03,SQream DB,
2016-04,SQream DB,
2016-05,SQream DB,
2016-06,SQream DB,
2016-07,SQream DB,
